date,sku_id,product_name,category,vendor,warehouse_location,sales_channel,units_sold,stock_level,reorder_point,supplier_lead_time_days,unit_cost,unit_price,revenue,on_promotion,discount_pct,temperature_c,customer_rating
2025-03-06,SKU102,Running Shoes,Footwear,Vendor B,West,Wholesale,47.0,315.0,51,14,48.81,90.37,4247.39,False,0.0,17.1,4.0
2025-07-21,SKU105,Sunglasses,Accessories,Vendor A,North,Online,24.0,126.0,59,3,85.64,143.16,3435.84,False,0.0,24.7,4.0
2025-12-27,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,49.0,184.0,70,9,49.68,111.64,5470.36,False,0.0,21.3,4.7
2025-11-06,SKU104,Protein Powder,Health,Vendor B,East,Online,28.0,160.0,70,9,49.68,111.64,3125.92,False,0.0,26.1,3.3
2025-10-27,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,96.0,273.0,87,9,71.61,120.54,11571.84,False,0.0,11.3,4.8
2025-03-09,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,94.0,80.0,74,13,46.67,72.31,6797.14,False,0.0,26.0,4.6
2025-04-07,SKU105,Sunglasses,Accessories,Vendor A,North,Wholesale,20.0,219.0,59,3,85.64,143.16,2863.2,False,0.0,18.4,3.5
2025-04-04,SKU107,Baseball Cap,Accessories,Vendor A,South,Wholesale,74.0,250.0,74,13,46.67,72.31,5350.94,False,0.0,5.0,4.1
2025-05-09,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,22.0,190.0,79,12,24.6,52.01,1144.22,False,0.0,11.9,4.7
2025-09-17,SKU110,Smart Watch,Electronics,Vendor D,North,Online,62.0,139.0,88,6,77.96,163.29,10123.98,False,0.0,30.0,4.5
2025-10-31,SKU107,Baseball Cap,Accessories,Vendor A,South,Wholesale,51.0,243.0,74,13,46.67,72.31,3687.81,False,0.0,23.8,3.8
2025-10-19,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,16.0,229.0,45,12,73.66,161.49,2583.84,False,0.0,28.1,3.5
2025-06-25,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,71.0,103.0,64,3,56.21,111.36,7906.56,False,0.0,21.2,4.3
2025-03-25,SKU104,Protein Powder,Health,Vendor B,East,Online,23.0,210.0,70,9,49.68,111.64,2567.72,False,0.0,34.5,4.2
2025-05-08,SKU109,Gym Bag,Fitness,Vendor C,West,Online,8.0,153.0,45,12,73.66,161.49,1291.92,False,0.0,21.4,3.8
2025-01-22,SKU110,Smart Watch,Electronics,Vendor D,North,Online,59.0,146.0,88,6,77.96,163.29,9634.11,False,0.0,30.5,4.4
2025-01-14,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,57.0,258.0,88,6,77.96,163.29,9307.53,False,0.0,17.4,4.6
2025-02-04,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,45.0,151.0,74,13,46.67,72.31,3253.95,False,0.0,4.0,3.3
2025-06-10,SKU105,Sunglasses,Accessories,Vendor A,North,Online,19.0,145.0,59,3,85.64,143.16,2720.04,False,0.0,19.4,3.6
2025-09-01,SKU109,Gym Bag,Fitness,Vendor C,West,Online,11.0,127.0,45,12,73.66,161.49,1776.39,False,0.0,15.4,3.8
2025-08-22,SKU105,Sunglasses,Accessories,Vendor A,North,Online,26.0,288.0,59,3,85.64,143.16,3722.16,False,0.0,28.6,4.8
2025-07-02,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,62.0,332.0,87,9,71.61,120.54,7473.48,False,0.0,18.4,4.2
2025-03-11,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,60.0,134.0,74,13,46.67,72.31,4338.6,False,0.0,37.1,4.3
2025-09-07,SKU102,Running Shoes,Footwear,Vendor B,West,Online,96.0,155.0,51,14,48.81,90.37,8675.52,False,0.0,31.1,3.8
2025-08-13,SKU111,Water Bottle,Fitness,Vendor A,North,Wholesale,21.0,263.0,79,12,24.6,52.01,1092.21,False,0.0,37.3,3.2
2025-06-17,SKU108,Sports Socks,Apparel,Vendor B,East,Online,,132.0,64,3,56.21,111.36,7238.4,False,0.0,15.9,4.5
2025-01-25,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,24.0,,79,12,24.6,52.01,1248.24,False,0.0,49.8,3.8
2025-11-06,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,,253.0,74,13,46.67,72.31,6074.04,False,0.0,28.9,3.9
2025-01-23,SKU111,Water Bottle,Fitness,Vendor A,North,Online,17.0,155.0,79,12,24.6,52.01,884.17,False,0.0,31.3,4.9
2025-12-03,SKU111,Water Bottle,Fitness,Vendor A,North,Online,25.0,109.0,79,12,24.6,52.01,1300.25,False,0.0,20.1,4.7
2025-05-14,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,49.0,143.0,88,6,77.96,163.29,8001.21,False,0.0,26.5,5.0
2025-12-01,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,95.0,224.0,64,3,56.21,111.36,10579.2,False,0.0,18.9,3.8
2025-10-02,SKU108,Sports Socks,Apparel,Vendor B,East,Online,37.0,99.0,64,3,56.21,111.36,4120.32,False,0.0,27.7,3.7
2025-01-23,SKU108,Sports Socks,Apparel,Vendor B,East,Online,39.0,98.0,64,3,56.21,111.36,4343.04,False,0.0,17.0,3.6
2025-01-26,SKU108,Sports Socks,Apparel,Vendor B,East,Online,59.0,132.0,64,3,56.21,111.36,6570.24,False,0.0,22.7,3.7
2025-04-30,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,17.0,131.0,70,9,49.68,111.64,1897.88,False,0.0,33.4,3.0
2025-06-30,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,46.0,169.0,74,13,46.67,72.31,3326.26,False,0.0,22.6,4.6
2025-10-23,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,89.0,127.0,74,13,46.67,72.31,6435.59,True,37.0,10.6,4.1
2025-07-17,SKU102,Running Shoes,Footwear,Vendor B,West,Online,80.0,209.0,51,14,48.81,90.37,7229.6,True,12.0,17.1,4.6
2025-06-01,SKU108,Sports Socks,Apparel,Vendor B,East,Online,75.0,127.0,64,3,56.21,111.36,8352.0,False,0.0,25.5,4.0
2025-08-13,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,45.0,50.0,42,8,28.05,51.04,2296.8,False,0.0,20.5,3.6
2025-09-19,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,51.0,215.0,74,13,46.67,72.31,3687.81,False,0.0,17.1,3.8
2025-04-14,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,20.0,179.0,74,6,33.5,57.73,1154.6,False,0.0,13.6,4.2
2025-11-19,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,78.0,219.0,42,8,28.05,51.04,3981.12,False,0.0,30.8,4.3
2025-10-07,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,72.0,212.0,88,6,77.96,163.29,11756.88,False,0.0,20.8,3.4
2025-09-12,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,55.0,150.0,74,13,46.67,72.31,3977.05,False,0.0,23.4,4.3
2025-09-06,SKU108,Sports Socks,Apparel,Vendor B,East,Online,51.0,102.0,64,3,56.21,111.36,5679.36,False,0.0,29.2,4.8
2025-07-05,SKU105,Sunglasses,Accessories,Vendor A,North,Online,29.0,108.0,59,3,85.64,143.16,4151.64,False,0.0,19.9,4.8
2025-06-08,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,66.0,182.0,42,8,28.05,51.04,3368.64,False,0.0,20.1,3.4
2025-05-20,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,11.0,268.0,45,12,73.66,161.49,1776.39,False,0.0,38.4,4.1
2025-03-26,SKU108,Sports Socks,Apparel,Vendor B,East,Online,32.0,92.0,64,3,56.21,111.36,3563.52,False,0.0,22.6,3.7
2025-06-11,SKU111,Water Bottle,Fitness,Vendor A,North,Online,27.0,121.0,79,12,24.6,52.01,1404.27,False,0.0,22.1,4.1
2025-02-15,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,46.0,123.0,42,8,28.05,51.04,2347.84,False,0.0,23.4,3.8
2025-03-29,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,87.0,189.0,42,8,28.05,51.04,4440.48,False,0.0,33.5,4.1
2025-08-12,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,17.0,85.0,79,12,24.6,52.01,884.17,False,0.0,24.3,5.0
2025-09-22,SKU102,Running Shoes,Footwear,Vendor B,West,Wholesale,49.0,218.0,51,14,48.81,90.37,4428.13,False,0.0,23.5,3.5
2025-09-27,SKU102,Running Shoes,Footwear,Vendor B,West,Wholesale,61.0,295.0,51,14,48.81,90.37,5512.57,False,0.0,33.2,4.8
2025-02-19,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,16.0,270.0,74,6,33.5,57.73,923.68,False,0.0,25.8,3.9
2025-05-20,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,26.0,218.0,73,11,65.48,148.54,3862.04,False,0.0,25.7,4.0
2025-03-23,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,91.0,311.0,87,9,71.61,120.54,10969.14,False,0.0,33.7,4.1
2025-11-04,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,73.0,245.0,64,3,56.21,111.36,8129.28,False,0.0,46.2,3.8
2025-04-15,SKU102,Running Shoes,Footwear,Vendor B,West,Online,55.0,110.0,51,14,48.81,90.37,4970.35,False,0.0,14.6,4.4
2025-06-11,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,31.0,81.0,42,8,28.05,51.04,1582.24,False,0.0,16.9,4.0
2025-07-26,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,78.0,145.0,87,9,71.61,120.54,9402.12,False,0.0,23.7,4.3
2025-09-10,SKU108,Sports Socks,Apparel,Vendor B,East,Online,58.0,74.0,64,3,56.21,111.36,6458.88,False,0.0,27.4,3.8
2025-05-19,SKU110,Smart Watch,Electronics,Vendor D,North,Online,56.0,219.0,88,6,77.96,163.29,9144.24,False,0.0,25.2,4.5
2025-10-15,SKU102,Running Shoes,Footwear,Vendor B,West,Online,69.0,162.0,51,14,48.81,90.37,6235.53,False,0.0,27.2,3.9
2025-04-18,SKU104,Protein Powder,Health,Vendor B,East,Online,19.0,227.0,70,9,49.68,111.64,2121.16,False,0.0,31.5,5.0
2025-07-13,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,93.0,304.0,87,9,71.61,120.54,11210.22,False,0.0,19.9,5.0
2025-10-06,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,69.0,97.0,88,6,77.96,163.29,11267.01,False,0.0,28.0,4.3
2025-04-10,SKU112,Hoodie,Apparel,Vendor B,South,Online,52.0,,73,11,65.48,148.54,7724.08,False,0.0,42.3,4.2
2025-11-28,SKU109,Gym Bag,Fitness,Vendor C,West,Online,17.0,53.0,45,12,73.66,161.49,2745.33,False,0.0,15.5,5.0
2025-02-11,SKU108,Sports Socks,Apparel,Vendor B,East,Online,57.0,194.0,64,3,56.21,111.36,6347.52,False,0.0,24.2,4.4
2025-03-14,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,19.0,122.0,74,6,33.5,57.73,1096.87,False,0.0,31.7,3.8
2025-08-14,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,62.0,75.0,51,14,48.81,90.37,5602.94,False,0.0,20.7,3.7
2025-10-27,SKU109,Gym Bag,Fitness,Vendor C,West,Online,9.0,117.0,45,12,73.66,161.49,1453.41,False,0.0,25.5,3.9
2025-07-07,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,18.0,284.0,74,6,33.5,57.73,1039.14,False,0.0,34.5,4.2
2025-11-25,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,109.0,231.0,87,9,71.61,120.54,13138.86,False,0.0,26.8,4.6
2025-01-13,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,25.0,54.0,42,8,28.05,51.04,1276.0,False,0.0,19.0,3.7
2025-03-30,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,85.0,99.0,87,9,71.61,120.54,10245.9,False,0.0,19.3,4.6
2025-10-28,SKU108,Sports Socks,Apparel,Vendor B,East,Online,61.0,97.0,64,3,56.21,111.36,6792.96,False,0.0,18.7,2.5
2025-03-29,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,30.0,122.0,79,12,24.6,52.01,1560.3,False,0.0,25.6,4.7
2025-03-05,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,57.0,278.0,42,8,28.05,51.04,2909.28,False,0.0,19.6,3.2
2025-12-18,SKU112,Hoodie,Apparel,Vendor B,South,Online,66.0,124.0,73,11,65.48,148.54,9803.64,False,0.0,20.5,3.6
2025-06-30,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,59.0,170.0,42,8,28.05,51.04,3011.36,False,0.0,17.0,4.9
2025-02-24,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,12.0,201.0,74,6,33.5,57.73,692.76,False,0.0,24.0,4.6
2025-02-10,SKU108,Sports Socks,Apparel,Vendor B,East,Wholesale,24.0,251.0,64,3,56.21,111.36,2672.64,False,0.0,22.1,4.7
2025-04-13,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,,60.0,51,14,48.81,90.37,6777.75,False,0.0,31.5,4.1
2025-01-24,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,24.0,55.0,42,8,28.05,51.04,1224.96,False,0.0,17.3,4.4
2025-07-06,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,90.0,230.0,88,6,77.96,163.29,14696.1,False,0.0,18.7,4.4
2025-09-20,SKU112,Hoodie,Apparel,Vendor B,South,Wholesale,54.0,115.0,73,11,65.48,148.54,8021.16,False,0.0,21.6,3.6
2025-08-28,SKU112,Hoodie,Apparel,Vendor B,South,Online,54.0,83.0,73,11,65.48,148.54,8021.16,False,0.0,26.8,3.6
2025-02-05,SKU109,Gym Bag,Fitness,Vendor C,West,Online,10.0,141.0,45,12,73.66,161.49,1614.9,False,0.0,28.7,3.8
2025-07-24,SKU104,Protein Powder,Health,Vendor B,East,Online,14.0,308.0,70,9,49.68,111.64,1562.96,False,0.0,29.1,3.9
2025-08-08,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,50.0,198.0,74,13,46.67,72.31,3615.5,False,0.0,22.7,4.1
2025-06-13,SKU110,Smart Watch,Electronics,Vendor D,North,Online,71.0,168.0,88,6,77.96,163.29,11593.59,False,0.0,22.1,4.5
2025-02-05,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,31.0,47.0,42,8,28.05,51.04,1582.24,False,0.0,24.4,4.4
2025-02-10,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,10.0,192.0,74,6,33.5,57.73,577.3,False,0.0,34.6,5.0
2025-11-26,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,58.0,215.0,42,8,28.05,51.04,2960.32,False,0.0,16.8,3.6
2025-01-11,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,25.0,118.0,70,9,49.68,111.64,2791.0,False,0.0,26.7,4.1
2025-11-23,SKU108,Sports Socks,Apparel,Vendor B,East,Online,106.0,100.0,64,3,56.21,111.36,11804.16,False,0.0,31.5,4.1
2025-10-15,SKU110,Smart Watch,Electronics,Vendor D,North,Online,67.0,206.0,88,6,77.96,163.29,10940.43,True,24.0,31.9,4.2
2025-02-19,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,54.0,242.0,87,9,71.61,120.54,6509.16,False,0.0,19.9,4.7
2025-08-26,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,55.0,120.0,51,14,48.81,90.37,4970.35,False,0.0,31.6,3.4
2025-03-01,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,55.0,225.0,42,8,28.05,51.04,2807.2,False,0.0,22.6,4.2
2025-07-17,SKU104,Protein Powder,Health,Vendor B,East,Wholesale,23.0,204.0,70,9,49.68,111.64,2567.72,False,0.0,11.7,5.0
2025-04-28,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,53.0,139.0,73,11,65.48,148.54,7872.62,False,0.0,28.1,5.0
2025-04-25,SKU102,Running Shoes,Footwear,Vendor B,West,Online,33.0,214.0,51,14,48.81,90.37,2982.21,False,0.0,29.4,3.6
2025-03-08,SKU109,Gym Bag,Fitness,Vendor C,West,Online,19.0,173.0,45,12,73.66,161.49,3068.31,False,0.0,12.4,4.6
2025-11-25,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,24.0,189.0,74,6,33.5,57.73,1385.52,False,0.0,25.1,4.5
2025-09-02,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,30.0,212.0,73,11,65.48,148.54,4456.2,False,0.0,19.2,4.7
2025-08-11,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,50.0,198.0,87,9,71.61,120.54,6027.0,False,0.0,32.2,3.7
2025-05-29,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,14.0,147.0,45,12,73.66,161.49,2260.86,False,0.0,28.3,3.7
2025-05-03,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,77.0,236.0,51,14,48.81,90.37,6958.49,False,0.0,12.1,3.3
2025-06-20,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,53.0,63.0,42,8,28.05,51.04,2705.12,False,0.0,15.0,4.0
2025-04-12,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Wholesale,23.0,91.0,74,6,33.5,57.73,1327.79,False,0.0,15.1,4.0
2025-07-23,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,61.0,151.0,87,9,71.61,120.54,7352.94,False,0.0,17.5,3.8
2025-03-16,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,18.0,66.0,45,12,73.66,161.49,2906.82,False,0.0,28.5,3.8
2025-04-21,SKU109,Gym Bag,Fitness,Vendor C,West,Online,12.0,154.0,45,12,73.66,161.49,1937.88,False,0.0,21.9,3.8
2025-09-27,SKU105,Sunglasses,Accessories,Vendor A,North,Online,32.0,275.0,59,3,85.64,143.16,4581.12,False,0.0,10.6,4.5
2025-11-08,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,123.0,181.0,74,13,46.67,72.31,8894.13,False,0.0,25.8,3.9
2025-08-26,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,67.0,97.0,87,9,71.61,120.54,8076.18,False,0.0,29.6,5.0
2025-05-03,SKU109,Gym Bag,Fitness,Vendor C,West,Online,12.0,216.0,45,12,73.66,161.49,1937.88,False,0.0,30.9,3.2
2025-11-24,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,79.0,130.0,42,8,28.05,51.04,4032.16,False,0.0,36.6,4.1
2025-05-20,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,44.0,138.0,79,12,24.6,52.01,2288.44,True,16.0,20.8,3.2
2025-04-05,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,33.0,108.0,59,3,85.64,143.16,4724.28,False,0.0,31.3,4.3
2025-06-23,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,46.0,225.0,64,3,56.21,111.36,5122.56,False,0.0,24.6,4.4
2025-12-20,SKU102,Running Shoes,Footwear,Vendor B,West,Online,129.0,215.0,51,14,48.81,90.37,11657.73,False,0.0,16.2,4.5
2025-01-17,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,22.0,107.0,64,3,56.21,111.36,2449.92,False,0.0,14.0,4.6
2025-03-02,SKU112,Hoodie,Apparel,Vendor B,South,Online,104.0,288.0,73,11,65.48,148.54,15448.16,True,25.0,14.1,4.3
2025-11-05,SKU104,Protein Powder,Health,Vendor B,East,Online,25.0,188.0,70,9,49.68,111.64,2791.0,False,0.0,16.8,3.5
2025-04-21,SKU105,Sunglasses,Accessories,Vendor A,North,Online,15.0,234.0,59,3,85.64,143.16,2147.4,False,0.0,40.5,3.6
2025-08-17,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,97.0,246.0,88,6,77.96,163.29,15839.13,False,0.0,23.5,4.6
2025-11-23,SKU110,Smart Watch,Electronics,Vendor D,North,Online,128.0,273.0,88,6,77.96,163.29,20901.12,False,0.0,20.4,4.1
2025-03-03,SKU112,Hoodie,Apparel,Vendor B,South,Online,26.0,262.0,73,11,65.48,148.54,3862.04,False,0.0,29.2,3.6
2025-12-26,SKU109,Gym Bag,Fitness,Vendor C,West,Online,18.0,115.0,45,12,73.66,161.49,2906.82,False,0.0,38.2,4.4
2025-04-27,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,75.0,127.0,74,13,46.67,72.31,5423.25,False,0.0,19.7,3.7
2025-07-20,SKU109,Gym Bag,Fitness,Vendor C,West,Online,11.0,92.0,45,12,73.66,161.49,1776.39,False,0.0,18.2,4.4
2025-02-18,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,14.0,207.0,70,9,49.68,111.64,1562.96,True,14.0,30.9,3.1
2025-01-02,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,18.0,329.0,74,13,46.67,72.31,1301.58,False,0.0,17.8,4.3
2025-02-07,SKU109,Gym Bag,Fitness,Vendor C,West,Wholesale,11.0,123.0,45,12,73.66,161.49,1776.39,False,0.0,17.0,4.7
2025-09-13,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,72.0,105.0,64,3,56.21,111.36,8017.92,False,0.0,20.2,3.3
2025-11-15,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,40.0,172.0,74,6,33.5,57.73,2309.2,False,0.0,12.4,4.5
2025-01-07,SKU108,Sports Socks,Apparel,Vendor B,East,Wholesale,38.0,123.0,64,3,56.21,111.36,4231.68,False,0.0,15.6,4.3
2025-10-30,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,24.0,130.0,74,6,33.5,57.73,1385.52,True,37.0,24.4,4.2
2025-06-25,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,59.0,134.0,87,9,71.61,120.54,7111.86,False,0.0,17.8,4.5
2025-03-17,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,20.0,303.0,74,6,33.5,57.73,1154.6,False,0.0,18.8,3.9
2025-08-18,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,47.0,135.0,73,11,65.48,148.54,6981.38,False,0.0,27.2,3.5
2025-10-06,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,74.0,133.0,87,9,71.61,120.54,8919.96,False,0.0,27.0,3.9
2025-10-05,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,17.0,137.0,45,12,73.66,161.49,2745.33,False,0.0,18.7,4.2
2025-08-27,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,36.0,193.0,42,8,28.05,51.04,1837.44,False,0.0,22.3,4.1
2025-08-01,SKU112,Hoodie,Apparel,Vendor B,South,Online,43.0,107.0,73,11,65.48,148.54,6387.22,False,0.0,20.3,3.6
2025-01-27,SKU111,Water Bottle,Fitness,Vendor A,North,Online,14.0,342.0,79,12,24.6,52.01,728.14,False,0.0,23.5,4.3
2025-05-26,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,59.0,117.0,42,8,28.05,51.04,3011.36,False,0.0,31.5,3.9
2025-06-02,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,30.0,123.0,79,12,24.6,52.01,1560.3,False,0.0,15.8,4.2
2025-05-02,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,39.0,263.0,74,13,46.67,72.31,2820.09,False,0.0,28.7,3.2
2025-04-18,SKU111,Water Bottle,Fitness,Vendor A,North,Online,34.0,145.0,79,12,24.6,52.01,1768.34,False,0.0,18.6,4.2
2025-04-05,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,65.0,116.0,42,8,28.05,51.04,3317.6,False,0.0,31.7,4.2
2025-06-30,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,28.0,327.0,79,12,24.6,52.01,1456.28,False,0.0,34.1,3.7
2025-12-26,SKU111,Water Bottle,Fitness,Vendor A,North,Online,32.0,255.0,79,12,24.6,52.01,1664.32,False,0.0,29.8,4.5
2025-10-20,SKU108,Sports Socks,Apparel,Vendor B,East,Online,43.0,211.0,64,3,56.21,111.36,4788.48,False,0.0,21.2,4.3
2025-11-12,SKU110,Smart Watch,Electronics,Vendor D,North,Online,97.0,113.0,88,6,77.96,163.29,15839.13,False,0.0,23.1,3.5
2025-01-24,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,14.0,203.0,74,6,33.5,57.73,808.22,False,0.0,19.6,4.7
2025-10-19,SKU102,Running Shoes,Footwear,Vendor B,West,Online,71.0,158.0,51,14,48.81,90.37,6416.27,False,0.0,8.4,4.2
2025-05-01,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,55.0,273.0,64,3,56.21,111.36,6124.8,False,0.0,14.4,4.3
2025-12-31,SKU108,Sports Socks,Apparel,Vendor B,East,Wholesale,70.0,125.0,64,3,56.21,111.36,7795.2,False,0.0,13.2,4.7
2025-01-10,SKU102,Running Shoes,Footwear,Vendor B,West,Online,46.0,166.0,51,14,48.81,90.37,4157.02,False,0.0,23.1,4.4
2025-04-02,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,57.0,142.0,74,13,46.67,72.31,4121.67,False,0.0,33.5,4.1
2025-05-13,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,62.0,101.0,74,13,46.67,72.31,4483.22,False,0.0,35.7,4.6
2025-08-21,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,16.0,172.0,70,9,49.68,111.64,1786.24,False,0.0,28.2,4.1
2025-07-19,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,79.0,199.0,87,9,71.61,120.54,9522.66,False,0.0,21.0,4.5
2025-01-11,SKU110,Smart Watch,Electronics,Vendor D,North,Online,66.0,122.0,88,6,77.96,163.29,10777.14,False,0.0,24.4,3.5
2025-12-19,SKU109,Gym Bag,Fitness,Vendor C,West,Online,22.0,119.0,45,12,73.66,161.49,3552.78,False,0.0,26.4,3.4
2025-03-17,SKU111,Water Bottle,Fitness,Vendor A,North,Online,23.0,126.0,79,12,24.6,52.01,1196.23,False,0.0,41.6,4.5
2025-05-16,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,60.0,186.0,88,6,77.96,163.29,9797.4,False,0.0,27.9,3.8
2025-07-01,SKU111,Water Bottle,Fitness,Vendor A,North,Online,38.0,289.0,79,12,24.6,52.01,1976.38,False,0.0,14.5,4.5
2025-07-10,SKU112,Hoodie,Apparel,Vendor B,South,Online,43.0,106.0,73,11,65.48,148.54,6387.22,False,0.0,23.0,4.5
2025-05-09,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,37.0,161.0,42,8,28.05,51.04,1888.48,False,0.0,31.7,4.2
2025-04-13,SKU112,Hoodie,Apparel,Vendor B,South,Online,55.0,172.0,73,11,65.48,148.54,8169.7,False,0.0,13.1,3.8
2025-01-17,SKU104,Protein Powder,Health,Vendor B,East,Online,12.0,174.0,70,9,49.68,111.64,1339.68,False,0.0,28.4,4.9
2025-05-03,SKU112,Hoodie,Apparel,Vendor B,South,Online,67.0,107.0,73,11,65.48,148.54,9952.18,False,0.0,24.5,4.4
2025-07-24,SKU109,Gym Bag,Fitness,Vendor C,West,Online,9.0,50.0,45,12,73.66,161.49,1453.41,False,0.0,30.1,3.8
2025-08-04,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,61.0,146.0,74,13,46.67,72.31,4410.91,False,0.0,30.0,4.7
2025-01-16,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,31.0,105.0,42,8,28.05,51.04,1582.24,False,0.0,32.4,4.5
